Velocity Conference 2017 - London, UK;O'Reilly Media, Inc.;2017
Leading SAFe (Scaled Agile Framework) 4.5: Leading the Lean Enterprise with the Scaled Agile Framework;Dean Leffingwell;2017
C++ Operating on Files;Arkadiusz Wlodarczyk;2017
Data Analysis with Pandas and Python;Boris Paskhaver;2017
Ansible Fundamentals LiveLessons;Sander van Vugt;2017
Cloud Foundry LiveLessons Video Training;Josh Long, Josh McKenty;2017
Applied Continuous Delivery;Josh Long / Marcin Grzejszczak;2017
The Complete Google Go Programming Course For Beginners;David Valentine;2017
Security Penetration Testing The Art of Hacking Series LiveLessons;Chris McCoy, Ron Taylor, Jon Sternstein, Omar Santos;2017
O'Reilly Software Architecture Conference 2017 - London, UK;O'Reilly Media, Inc.;2017
Advanced Continuous Delivery Pipeline;Rafał Leszko;2017
SalesForce: Power User Course;iCollege;2017
Data Security Compliance;iCollege;2017
Cisco 200-355: Implementing Cisco Wireless Network Fundamentals;iCollege;2017
Six Sigma Black Belt;iCollege;2017
Prince 2 Foundation;iCollege;2017
Adobe InDesign;iCollege;2017
Prince 2® Practitioner;iCollege;2017
Certified Ethical Hacker (CEH);iCollege;2017
Microsoft 70-243: Administering and Deploying SCCM 2012;iCollege;2017
CompTIA MOBILITY +;iCollege;2017
ADOBE PHOTOSHOP;iCollege;2017
Machine Learning for Data Science;David Valentine;2017
Java from Beginner to Expert;Arkadiusz Wlodarczyk;2017
3D Game Development with Unity 5.x;Adam Maxwell;2017
Building a Basic App Using Xamarin and Xamarin.Forms;Steven F. Daniel;2017
Tech Explorations™ Make an Arduino Robot;Vagelis Chantzis, Peter Dalmaris;2017
Learn By Example : Qlikview;Loonycorn;2017
Microservices and Cloud-Native Applications with Spring 5.0;Ranga Rao Karanam;2017
CompTIA IT Fundamentals; FC0-U51. The Total Course;Scott Jernigan, Total Seminars;2017
Tensorflow Deep Learning Solutions for Images;Will Ballard;2017
C++: From Beginner to Expert;Arkadiusz Wlodarczyk;2017
Automation in AWS with CloudFormation, CLI, and SDKs;Richard A. Jones;2017
Mastering Cassandra Essentials;Tim Berglund;2017
Beginning CentOS 7 Administration;Oliver Pelz;2017
Docker Containers, Third Edition;Christopher Negus;2017
CompTIA Cybersecurity Analyst CSA+ (CS0-001);Aamir Lakhan / Joseph Muniz;2017
The Full Stack Web Development;Eduonix;2017
Introduction to Cryptography;Zacharias Voulgaris PhD;2017
Statistics Fundamentals;Flavio Rino;2017
Agile Project Planning with Scrum;Maria Elena Opiniano Boiser;2017
Programming the Microsoft Bot Framework;Joe Mayo;2017
Windows Server 70-742: Identity with Windows Server 2016;Brian Alderman;2017
Velocity Conference 2017 - New York, New York;O'Reilly Media, Inc.;2017
OpenStack Certification, 2/e;Sander van Vugt;2017
Microsoft 70-432: SQL Server 2008 Implementation and Maintenance;iCollege;2017
Certified Associate in Project Management (CAPM)®;iCollege;2017
Microsoft 70-342: Advanced Solutions of Exchange Server 2013;iCollege;2017
AWS Administration – Database, Networking, and Beyond;Rowan Udell, Lucas Chan;2017
Microsoft 70-341: Core Solutions of Exchange Server 2013;iCollege;2017
Cyber Security Awareness and Prevention;iCollege;2017
Adobe Premier Pro;iCollege;2017
Adobe After Effects;iCollege;2017
Microsoft 70-642 TS: Configuring Windows Server 2008 Network Infrastructure;iCollege;2017
Microsoft 70-640 TS: Configuring Windows Server 2008 Active Directory;iCollege;2017
CompTIA 220-801 or JK0-801: CompTIA A+ Essentials;iCollege;2017
Certified Information Systems Auditor (CISA);iCollege;2017
Microsoft 70-741: MSCA Networking with Windows Server 2016;iCollege;2017
Cisco 200-101: CCNA - ICND2 - Interconnecting Cisco Networking Devices Part 2;iCollege;2017
Microsoft 70-646 Pro: Windows Server 2008, Server Administrator;iCollege;2017
Database Frameworks in Data Science;Zacharias Voulgaris PhD;2017
Microsoft 70-740 Installation, Storage and Compute with Windows Server 2016;iCollege;2017
Microsoft 70-448: Microsoft SQL Server 2008, Business Intelligence Development and Maintenance;iCollege;2017
Microsoft Access 2013;iCollege;2017
Microsoft Access 2016;iCollege;2017
Cisco 210-060 CICD: Implementing Cisco Collaboration Devices;iCollege;2017
Agile Project Management;iCollege;2017
Cisco 640-461: CCNA Voice - ICOMM v8.0 - Cisco Voice and Unified Communications Administration;iCollege;2017
CompTIA Security+ SY0-501;iCollege;2017
Cisco 210-065 CIVND: Implementing Cisco Video Network Devices;iCollege;2017
Cisco 640-722: CCNA Wireless - Implementing Cisco Unified Wireless Networking Essentials;iCollege;2017
Going beyond Dashboards with IBM Cognos Analytics;Abhishek Sanghani;2017
CompTIA: Advanced Security Practitioner (CASP);iCollege;2017
Data Acquisition and Manipulation with Python;Curtis Miller;2017
Front-End Web Development using Go;Kamesh Balasubramanian;2017
Step-by-Step Machine Learning with Python;Yuxi Liu;2017
Mastering JUnit 5;Boni García;2017
Responsive Web Development with HTML5, CSS3, and JavaScript;Aubrey Love;2017
Fundamentals of Continuous Delivery Pipeline;Rafał Leszko;2017
Vue.js 2 Recipes;Peter van Meijgaard;2017
Getting Started with Spring 5.0;Ranga Rao Karanam;2017
Learn Kotlin by Developing Android Apps;Brandan Jones;2017
Understanding Azure Logic Apps;Victoria Clark, Eduardo Freitas;2017
Mastering Your Web Application Using Functional Javascript;Michael Rosata;2017
Getting started with Shiny;Chris Beeley;2017
Managing Mobile Devices with Configuration Manager System Center Current Branch;Peter Daalmans;2017
Mastering Kotlin for Android Development;Marko Devcic;2017
Building a Solid Web App Foundation with Vaadin 8;Peter Lehto;2017
Python Design Patterns;Tong Qiu;2017
Building F# Applications;Richard Broida;2017
Learning Internet of Things with Thingworx;Junaid Ahmed;2017
Mastering Python Data Analysis with Pandas;Prabhat Ranjan;2017
Server-side Programming with Node.js for Beginners;Mohammad Hunan Chughtai;2017
Developing iOS 11 Applications Using Swift 4;Ignazio Calo;2017
Build a Reddit-Like Messaging Board with React and Firebase;Richard Gill;2017
Getting Started with jQuery 3;Karl Swedberg, Jonathan Chaffer, Adam Boduch;2017
Puppet Techniques for Enterprise Deployments;Anirban Saha;2017
Advanced SELinux System Administration;Sven Vermeulen;2017
Advanced Design Patterns with React;Michele Bertoli;2017
Distributing Electron Applications;Juan Cruz Viotti;2017
Learning Metasploit;Sagar Rahalkar;2017
From 0 to 1 : Spark for Data Science with Python;Loonycorn;2017
Mastering Entity Framework Core – Advanced Querying, Migrations and Testing;Sergey Barskiy;2017
Cisco Voice Solutions for Small and Medium-Sized Enterprises SME – CUCME;Joseph Sullivan;2017
Java EE 8 Microservices;Tilen Faganel;2017
Advanced Solutions in Go – Testing and Distributed Systems;Aaron Torres;2017
Programming Actors with Akka;Richard Warburton, Raoul-Gabriel Urma;2017
Strata Data Conference 2017 - New York, New York;Inc. O'Reilly Media;2017
The Manager's Path, Chapter 3 "Tech Lead" (Audio Book);Camille Fournier;2017
Running Lean, Chapter 1 "Meta-Principles" (Audio Book);Ash Maurya;2017
Lean Enterprise, Chapter 2 "Manage the Dynamics of the Enterprise" (Audio Book);Jez Humble, Barry O'Reilly, Joanne Molesky;2017
Lean UX, Chapter 2 "Principles" (Audio Book);Jeff Gothelf, Josh Seiden;2017
Python 3.x for Computer Vision;Saurabh Kapur;2017
React Design Patterns for Beginners;Michele Bertoli;2017
Building a Web Application with Spring and Angular;Mario Romano;2017
From 0 to 1: Machine Learning, NLP & Python-Cut to the Chase;Loonycorn;2017
Lean Analytics, Chapter 2 "How to Keep Score" (Audio Book);Benjamin Yoskovitz, Alistair Croll;2017
Advanced Data Visualization;Ken Cherven;2017
Getting Started with Python Bitcoin Programming;Harish Garg;2017
Network Programmability Fundamentals;Kevin Wallace;2017
Laravel Foundations: Basics to Every App;J. Alexander Curtis;2017
Getting Started with Ansible 2 Security Automation;Anish Nath;2017
Unbalanced Sequential Data in Machine Learning;Rahul Chandnani;2017
Deep Learning Fundamentals;Rahul Chandnani;2017
From 0 to 1: Data Structures & Algorithms in Java;Loonycorn;2017
InfoPath 2013;Dr. Ryan Jasperson;2017
Identifying Behaviour Patterns using Machine Learning Techniques;Tomasz Lelek;2017
Architectural Patterns and Best Practices with Python;Anand Balachandran Pillai;2017
Introduction to Network Security;Zacharias Voulgaris;2017
Windows Server 70-740: Installation, Storage, and Compute with Windows Server 2016;Craig Zacker;2017
Publish, Manage, and Consume Services Using ArcGIS Server;Steph A. Nelson;2017
Programming Reactive Streams with RxJava;Richard Warburton, Raoul-Gabriel Urma;2017
Asynchronous Programming in Java;Richard Warburton, Raoul-Gabriel Urma;2017
Programming Promises in Java 8;Richard Warburton, Raoul-Gabriel Urma;2017
O'Reilly Artificial Intelligence Conference 2017 - San Francisco, CA;O'Reilly Media, Inc.;2017
Evidence Acquisition and Handling;Ric Messier;2017
Getting Hired as a Data Scientist;Zacharias Voulgaris PhD;2017
Structural Equation Modeling;Robert Moulder;2017
Reinforcement Learning (RL) in Python;Matthew Kirk;2017
Spark for Machine Learning;Tomasz Lelek;2017
Docker - A Better Way to Build Apps;Randall Smith;2017
Using Cycles Render Engine in Blender 3D;Tim Crellin;2017
TypeScript Essentials;Yakov Fain;2017
Bringing Order to Unstructured Data with R;Dr. Bharatendra Rai;2017
Mining the Social Web - Google+;Mikhail Klassen;2017
Python For Offensive PenTest: A Complete Practical Course;Hussam Khrais;2017
Hypermedia in 15 Minutes;Mike Amundsen;2017
Javascript Best Practices;Stone River eLearning;2017
Starting with Webpack;Stone River eLearning;2017
Starting with JavaScript Unit Testing;Stone River eLearning;2017
Starting with Angular 4 (updated for Version 4.3);Stone River eLearning;2017
Java Spring MVC Quickstart;Stone River eLearning;2017
Complete Steemit Course: Earn Cryptocurrency For Free;Stone River eLearning;2017
Mining the Social Web - GitHub;Mikhail Klassen;2017
WordPress Security : Secure Your Site Against Hackers!;Stone River eLearning;2017
Mining the Social Web - Web Pages;Mikhail Klassen;2017
Getting Started with Docker 1.12;Viktor Farcic;2017
Mining the Social Web - Mailboxes;Mikhail Klassen;2017
Python For Android Hacking Crash Course: Trojan Perspective;Hussam Khrais;2017
Clean Coder (Clean Coders Video Series);Robert C. Martin;2017
Making Sense of Data with Java;Erik Costlow;2017
RxJS Essentials;Yakov Fain;2017
Writing User Stories;Ryan Harper;2017
Creating Smart Presentations with PowerPoint 2016;Guy Vaccaro;2017
Agile Test Driven Design (TDDe);J.V. Ravichandran;2017
Kotlin for Beginners: Learn Programming With Kotlin;Peter Sommerhoff;2017
Building Web Apps with Angular and TypeScript;Yakov Fain;2017
Natural Language Processing (NLP) Using Python;Abhishek Chhibber;2017
JupyterCon 2017 - New York, NY;O'Reilly Media, Inc.;2017
Using Elastic Cloud Compute (EC2) with RDS and PHP Web Applications;Steve Suehring;2017
Intro to Cyber Security Certification - Security+ Boot Camp;Chad Russell;2017
React Design Patterns;Emmanuel Henri;2017
Declarative React: Learning React Router 4;Emmanuel Henri;2017
React Architecture: Working with Flux and Redux;Emmanuel Henri;2017
Agile Discovery Series Part 3 of 3: Agile and Scrum for Stakeholders;Maria Elena Opiniano;2017
Agile Discovery Series Part 2 of 3: Agile Software Development with Scrum;Maria Elena Opiniano;2017
Principles of Programming;Bill Inmon;2017
Create and Monetize your C# Games on iOS and Android;Amerigo Moscaroli;2017
Deploying Elastic Cloud Compute (EC2) Instances;Steve Suehring;2017
Building a React App from Scratch;Emmanuel Henri;2017
Introduction to Sparklyr for Data Science;Kelly O'Briant;2017
Working with the Sketch Prototyping Tool;Andy Anderson;2017
Agile Discovery Series Part 1 of 3: Introduction to Agile Software Development;Maria Elena Opiniano;2017
Trends in AI, Data Science, and Big Data (2017);Ben Lorica;2017
Remaining Relevant in Data Science;Zacharias Voulgaris PhD;2017
Working with Delphi;Paweł Głowacki;2017
Real Time Over Wireless;Jerome Henry / Rob Barton;2017
Communication in Data Science;Zacharias Voulgaris PhD;2017
Text Analytics;Bill Inmon;2017
Data Science Fundamentals Part 1: Learning Basic Concepts, Data Wrangling, and Databases with Python;Jonathan Dinu;2017
Scrum Product Owner;Tommy Norman;2017
Cisco Voice Solutions for Small Business – ATA;Joseph Sullivan;2017
Making Predictions with Data and Python;Alvaro Fuentes;2017
Java 9 Performance Optimization and Modularization;Andrei Ruse;2017
Jupyter In Depth;Jesse Bacon;2017
AWS Administration Solutions;Lucas Chan;2017
Web analytics with hands on projects in R;William Shin;2017
Redux – End to End;Sam Slotsky;2017
Practical Python Data Science Techniques;Marco Bonzanini;2017
Building an FPS Game with Unity and UFPS;John P. Doran;2017
Advanced Machine Learning with R;Tim Hoolihan;2017
Beginner Solutions in Go – The Basics, Clients, and Servers;Aaron Torres;2017
Working with QGIS;Kurt Menke, Dr. Richard Smith Jr., Dr. Luigi Pirelli;2017
Basic and Low-level Python Network Attacks;Sam Bowne;2017
Pandas for Predictive Analysis using scikit-learn;Harish Garg;2017
2D Game Programming in Unity;Dr. Ashley Godbold;2017
Architecting Scalable Python Applications;Anand Balachandran Pillai;2017
Finding and Exploiting Hidden Vulnerabilities;Tajinder Kalsi;2017
UX Design: Understanding User Engagement;Chris R. Becker;2017
Real-time Data Processing with Azure Stream Analytics;Anindita Basak;2017
Recommendation Systems;Angie Ma, Gary Willis, Alessandra Stagliano;2017
Kotlin Fundamentals;Edvin Syse;2017
JavaScript by Example;Anto Aravinth;2017
Understanding Regular Expressions;Damian Conway;2017
Docker Swarm;Alberto Guimarães Viana;2017
Scripting Unreal Game Characters;Reuben Ward;2017
Mastering Informatica PowerCenter 9;Rahul Malewar;2017
Advanced Data Structures and Algorithms in Java 9;Debasish Ray Chawdhuri;2017
OpenCV 3 Advanced Photo Manipulation;Adi Shavit;2017
SSCP (Systems Security Certified Practitioner);Michael J. Shannon;2017
Advanced Concepts of PHP Reactive Programming;Martin Sikora;2017
Neural Networks;Angie Ma, Gary Willis, Alessandra Stagliano;2017
Clustering and Unsupervised Learning;Angie Ma, Gary Willis, Alessandra Stagliano;2017
Building RESTful Python Web Services with Flask;Gastón C. Hillar;2017
Creating a VR Shooter Game Using Optimized Techniques;Orfeas Eleftheriou, Kostas Dokos;2017
Software Architecture with Python;Anand Balachandran Pillai;2017
Linear Regression;Angie Ma, Gary Willis, Alessandra Stagliano;2017
Java 9 Concurrency- Advanced Elements;Javier Fernández González;2017
Supervised Classification Algorithms;Angie Ma, Gary Willis, Alessandra Stagliano;2017
MySQL 8 Recipes;Simon Krenger;2017
What’s New in Ionic 3 Framework;Chris Griffith;2017
C# 7 and .NET Core 2.0 Recipes;Dimitris Loukas;2017
Getting Started with Natural Language Processing in Java;Richard Reese;2017
Dealing With Real-World Data;Angie Ma, Gary Willis, Alessandra Stagliano;2017
Digital Forensics for Cyber Professionals;Chad Russell;2017
Docker Technologies for DevOps and Developers;James Lee;2017
Practical GIS - Fundamentals of Open Source GIS;Gábor Farkas;2017
AI and Deep Learning for NLP: Tools and Techniques for the Enterprise;Yishay Carmiel, Jennifer Chu-Carroll, Jonathan Mugan, Kristian J. Hammond, Mohamed Musbah;2017
Discover Algorithms for Reward-Based Learning in R;Dr. Geoffrey Hubona;2017
Learn R programming;Dr. David Wilkins;2017
Effective Jenkins: Getting Started with Continuous Integration;Rodrigo Russo;2017
Provisioning SQL Databases- Exam 70-765 Certification Training;Mark Long;2017
Building an Application with Functional Haskell;Richard Cook;2017
Classifying and Clustering Data with R;Dr. Bharatendra Rai;2017
Universal JavaScript with React, Node, and Redux;Maxime Najim;2017
DevOps Essentials on AWS: Continuous Integration and Continuous Delivery with AWS Developer Tools;Paul M. Duvall;2017
REST APIs with Flask and Python;Jose Salvatierra;2017
Linux High Availability: Red Hat EX436 and LPIC-3 304;Sander van Vugt;2017
KiCad like a Pro;Peter Dalmaris;2017
Advanced Functional Data Structures and Algorithms;Raju Kumar Mishra, Atul S. Khot;2017
The Electronics Workbench: a Setup Guide;Peter Dalmaris;2017
Build scalable applications with Apache Kafka;Tomasz Lelek;2017
